,gender,ocp_cd,age,kp_txn_amt,cc_txn_amt
4831,1,9.0,3,33900,0.0
4832,1,3.0,5,22500,5000.0
4833,2,3.0,5,500900,13000.0
4834,2,9.0,3,1179900,7000.0
4835,1,9.0,3,82700,0.0
4836,1,9.0,4,1132700,30000.0
4837,2,9.0,4,241100,13900.0
4838,1,3.0,3,34200,0.0
4839,1,3.0,4,3800500,124700.0
4840,1,3.0,4,818800,0.0
4841,2,3.0,5,2073200,11700.0
4842,2,1.0,3,80000,0.0
4843,1,9.0,3,935900,45000.0
4844,2,3.0,3,92100,12900.0
4845,1,3.0,5,6500,6100.0
4846,2,3.0,5,316600,14300.0
4847,2,3.0,4,859200,63800.0
4848,1,3.0,4,996900,8300.0
4849,2,9.0,4,1083600,5000.0
4850,2,3.0,3,279500,0.0
4851,2,9.0,4,274700,36100.0
4852,2,3.0,3,61200,30000.0
4853,1,3.0,4,840000,9600.0
4854,2,3.0,4,503100,16500.0
4855,2,3.0,4,505200,22900.0
4856,1,9.0,3,2088200,69200.0
4857,2,3.0,4,178900,5400.0
4858,2,9.0,4,258000,91000.0
4859,1,3.0,4,239000,35100.0
4860,2,13.0,5,688600,0.0
4861,2,9.0,4,982800,0.0
4862,1,9.0,4,771700,0.0
4863,2,13.0,5,3505900,513000.0
4864,1,9.0,4,138200,0.0
4865,2,9.0,3,558100,27200.0
4866,2,7.0,5,998900,63900.0
4867,2,3.0,3,271700,33500.0
4868,1,9.0,5,1907600,74400.0
4869,2,3.0,2,29700,2000.0
4870,1,9.0,3,1917000,36200.0
4871,1,9.0,3,457400,7600.0
4872,2,3.0,2,1033200,0.0
4873,2,3.0,4,300900,0.0
4874,1,3.0,3,1736000,97000.0
4875,2,9.0,3,143000,12800.0
4876,2,3.0,3,1227200,15000.0
4877,2,3.0,3,75100,0.0
4878,2,3.0,3,618600,17300.0
4879,2,2.0,5,162900,1000.0
4880,1,4.0,6,2128000,0.0
4881,2,9.0,2,37900,8000.0
4882,2,3.0,3,874800,32500.0
4883,2,3.0,5,108600,0.0
4884,2,9.0,3,245700,7500.0
4885,2,3.0,3,69200,0.0
4886,1,3.0,4,6953600,37100.0
4887,2,9.0,4,679000,35700.0
4888,1,9.0,4,201000,1800.0
4889,1,3.0,4,2382600,141100.0
4890,2,3.0,3,503700,0.0
4891,1,9.0,3,241500,12900.0
4892,2,3.0,3,394200,47300.0
4893,2,3.0,4,9082000,18000.0
4894,1,9.0,4,30500,10800.0
4895,2,3.0,3,493900,33000.0
4896,1,3.0,5,273600,57300.0
4897,2,3.0,4,573400,10100.0
4898,1,3.0,3,85600,22900.0
4899,1,9.0,5,1176100,135200.0
4900,1,9.0,3,127600,2500.0
4901,2,9.0,3,109700,5500.0
4902,2,3.0,3,176800,1700.0
4903,1,3.0,3,2315400,20000.0
4904,2,9.0,3,102300,104900.0
4905,1,3.0,5,135900,13400.0
4906,2,3.0,5,1500,0.0
4907,2,9.0,4,726000,38700.0
4908,1,9.0,3,1648000,5100.0
4909,1,12.0,3,591600,4200.0
4910,1,3.0,3,3765100,195600.0
4911,2,3.0,5,1736700,392200.0
4912,1,3.0,4,446300,33600.0
4913,2,9.0,4,2216200,76300.0
4914,1,3.0,3,5600,0.0
4915,2,3.0,3,158400,0.0
4916,1,9.0,4,56700,0.0
4917,1,9.0,3,78400,25700.0
4918,1,4.0,6,424800,11600.0
4919,2,3.0,5,21000,0.0
4920,2,3.0,3,787100,3600.0
4921,1,3.0,3,574800,10900.0
4922,2,3.0,3,51600,3700.0
4923,1,3.0,3,936600,87900.0
4924,1,9.0,3,325700,13000.0
4925,1,3.0,4,706600,0.0
4926,1,3.0,4,25644300,1106200.0
4927,2,9.0,3,96700,0.0
4928,2,9.0,3,124000,0.0
4929,1,3.0,3,6000,0.0
4930,1,3.0,5,75600,5000.0
4931,2,3.0,4,881300,50000.0
4932,2,9.0,4,23900,0.0
4933,1,12.0,3,831000,29000.0
4934,2,3.0,4,106500,11000.0
4935,2,9.0,4,601500,52700.0
4936,1,9.0,4,16707300,946000.0
4937,2,9.0,3,683500,46000.0
4938,1,9.0,4,54900,8300.0
4939,1,9.0,5,18600,900.0
4940,2,9.0,3,398100,0.0
4941,2,9.0,4,5876000,7400.0
4942,2,13.0,3,257500,19100.0
4943,1,3.0,3,4289200,145400.0
4944,1,3.0,4,350400,16300.0
4945,1,9.0,4,307700,13400.0
4946,1,4.0,4,31051600,388100.0
4947,1,9.0,3,1600100,1532700.0
4948,1,3.0,3,338200,4800.0
4949,1,9.0,4,233300,4200.0
4950,2,3.0,3,115800,0.0
4951,2,3.0,4,780400,4500.0
4952,2,3.0,5,9400,7000.0
4953,1,9.0,3,188200,3500.0
4954,1,3.0,4,528600,35000.0
4955,2,9.0,6,191200,2200.0
4956,1,3.0,4,787800,0.0
4957,2,1.0,4,2385500,32700.0
4958,1,3.0,3,2082000,11500.0
4959,1,9.0,4,271200,0.0
4960,1,9.0,4,2019000,0.0
4961,2,3.0,4,401500,0.0
4962,2,3.0,5,353600,16000.0
4963,2,9.0,3,2134700,48800.0
4964,2,9.0,4,174400,5000.0
4965,2,3.0,3,162600,2400.0
4966,1,3.0,4,151600,3600.0
4967,2,9.0,4,254600,5300.0
4968,1,9.0,5,94900,2300.0
4969,2,3.0,4,507300,6000.0
4970,1,9.0,4,705400,0.0
4971,1,9.0,4,881200,92000.0
4972,1,3.0,3,5646000,40100.0
4973,2,9.0,4,1386400,23700.0
4974,1,9.0,5,25800,0.0
4975,2,3.0,3,787200,0.0
4976,2,9.0,3,212100,39500.0
4977,2,7.0,3,2685700,34300.0
4978,1,3.0,4,75000,15000.0
4979,1,9.0,3,12277100,402900.0
4980,1,3.0,5,1000,0.0
4981,1,9.0,3,1045500,11500.0
4982,2,9.0,3,491600,22300.0
4983,2,3.0,4,487700,0.0
4984,2,9.0,4,522600,0.0
4985,2,2.0,4,557800,0.0
4986,2,9.0,4,107200,0.0
4987,2,9.0,4,2027300,227800.0
4988,2,9.0,3,380600,0.0
4989,1,3.0,4,2548400,117300.0
4990,2,3.0,3,285100,24500.0
4991,1,3.0,5,10890800,50900.0
4992,2,3.0,4,166600,24000.0
4993,1,3.0,4,293400,16700.0
4994,1,3.0,4,45200,0.0
4995,2,3.0,4,8300,0.0
4996,1,9.0,3,482600,16200.0
4997,2,1.0,4,182200,0.0
4998,2,9.0,4,269900,800.0
4999,2,3.0,3,442800,2500.0
5000,2,9.0,3,33700,9400.0
5001,1,2.0,4,53300,7500.0
5002,2,9.0,4,46800,0.0
5003,2,3.0,3,257200,0.0
5004,1,9.0,4,164000,8000.0
5005,1,8.0,6,300000,5200.0
5006,1,3.0,3,2060000,120700.0
5007,2,9.0,3,220200,16000.0
5008,2,9.0,5,824600,47900.0
5009,2,3.0,4,519800,11100.0
5010,1,9.0,3,820000,43000.0
5011,1,9.0,3,58600,35300.0
5012,2,3.0,5,211200,45100.0
5013,2,9.0,3,1067200,28900.0
5014,2,9.0,3,694400,1400.0
5015,2,9.0,3,882100,167300.0
5016,1,9.0,3,5698300,85100.0
5017,2,9.0,3,72200,7500.0
5018,1,3.0,4,501700,76900.0
5019,2,3.0,3,1135700,69600.0
5020,2,3.0,4,58200,0.0
5021,1,3.0,4,345400,20500.0
5022,1,3.0,3,1103200,47000.0
5023,1,1.0,5,12671300,144900.0
5024,1,9.0,3,2900,700.0
5025,2,6.0,3,17400,6600.0
5026,2,3.0,4,1004800,8000.0
5027,2,3.0,4,846000,2100.0
5028,2,9.0,4,1046200,32800.0
5029,1,12.0,4,15000,18200.0
5030,2,9.0,4,184900,13100.0
5031,1,9.0,4,38400,0.0
5032,2,9.0,4,578400,24600.0
5033,1,9.0,4,45200,0.0
5034,2,3.0,3,545200,0.0
5035,1,3.0,4,356700,0.0
5036,1,3.0,3,150500,12200.0
5037,2,9.0,3,443500,53100.0
5038,2,4.0,4,3237600,560600.0
5039,2,3.0,3,134200,8900.0
5040,2,3.0,4,713600,60000.0
5041,1,3.0,5,456000,1800.0
5042,1,9.0,4,672000,1300.0
5043,1,1.0,3,205400,8900.0
5044,2,9.0,4,1042200,6500.0
5045,2,9.0,3,437800,4100.0
5046,2,9.0,4,404000,17500.0
5047,1,4.0,3,1592500,121200.0
5048,1,2.0,4,280100,51100.0
5049,2,3.0,3,293800,17800.0
5050,2,2.0,5,296200,0.0
5051,2,3.0,4,4656900,251800.0
5052,1,3.0,5,78700,20200.0
5053,1,3.0,5,751800,0.0
5054,2,9.0,3,66200,0.0
5055,1,9.0,3,711200,0.0
5056,2,3.0,4,729200,6100.0
5057,1,9.0,3,607600,35100.0
5058,1,3.0,4,602600,5500.0
5059,2,3.0,4,431600,0.0
5060,2,9.0,4,119600,500.0
5061,2,3.0,5,2728200,168700.0
5062,1,9.0,3,14400,1000.0
5063,2,3.0,5,714900,800.0
5064,1,9.0,5,76800,1200.0
5065,1,3.0,4,70400,9200.0
5066,1,3.0,4,291000,20300.0
5067,2,3.0,4,511300,22000.0
5068,1,4.0,5,2198700,698900.0
5069,2,3.0,3,114200,0.0
5070,1,9.0,4,129400,4500.0
5071,2,2.0,3,444000,0.0
5072,2,9.0,4,327100,48600.0
5073,2,9.0,3,224600,16100.0
5074,2,3.0,3,22900,0.0
5075,1,3.0,3,590900,29700.0
5076,2,3.0,3,65400,4000.0
5077,2,9.0,4,307800,27000.0
5078,1,9.0,4,224200,57500.0
5079,2,9.0,4,224000,19000.0
5080,2,3.0,5,470500,7000.0
5081,1,3.0,6,1763200,26100.0
5082,1,9.0,5,589200,18200.0
5083,2,9.0,4,216300,18800.0
5084,2,9.0,4,291800,25200.0
5085,2,3.0,3,288300,6000.0
5086,1,2.0,6,2874100,236700.0
5087,2,5.0,3,2577200,24800.0
5088,1,3.0,5,304000,6300.0
5089,1,3.0,4,213200,10000.0
5090,2,3.0,3,7836000,240100.0
5091,2,7.0,3,2676800,0.0
5092,1,3.0,5,2080000,53000.0
5093,1,3.0,5,1621400,19500.0
5094,2,3.0,3,769100,8700.0
5095,1,9.0,4,30000,0.0
5096,1,9.0,4,90600,0.0
5097,1,9.0,3,61300,0.0
5098,2,3.0,3,1387600,61900.0
5099,2,9.0,3,909200,0.0
5100,1,9.0,3,482200,66600.0
5101,1,3.0,4,299100,2200.0
5102,1,9.0,3,475200,67600.0
5103,1,3.0,5,6434600,197700.0
5104,2,9.0,3,50100,18000.0
5105,2,2.0,4,383500,83000.0
5106,1,9.0,4,1771800,67000.0
5107,2,9.0,4,13000,7000.0
5108,2,3.0,2,696000,30000.0
5109,2,9.0,5,598200,82700.0
5110,1,9.0,4,1235700,91100.0
5111,1,9.0,4,361900,25500.0
5112,1,13.0,6,581800,62300.0
5113,1,9.0,5,220000,7000.0
5114,2,3.0,5,28895000,1759200.0
5115,2,3.0,6,2057600,70200.0
5116,1,3.0,5,2714400,0.0
5117,2,9.0,5,950100,0.0
5118,1,9.0,3,824000,21400.0
5119,2,3.0,3,375100,19500.0
5120,1,9.0,4,490400,0.0
5121,2,3.0,3,12279400,454100.0
5122,2,9.0,4,943700,5900.0
5123,2,3.0,4,169800,4000.0
5124,2,3.0,5,857800,119600.0
5125,1,9.0,3,347900,9600.0
5126,2,9.0,5,172400,18000.0
5127,1,3.0,3,228900,6300.0
5128,2,9.0,4,801700,93800.0
5129,2,2.0,3,5651500,48400.0
5130,2,3.0,4,1066800,125700.0
5131,2,3.0,6,117800,8900.0
5132,2,3.0,3,1330700,0.0
5133,1,9.0,4,2717400,0.0
5134,2,3.0,5,357500,28000.0
5135,2,4.0,4,2056800,24800.0
5136,1,3.0,3,9800,15000.0
5137,2,3.0,4,559600,11400.0
5138,1,3.0,5,3722000,0.0
5139,2,9.0,4,239200,5900.0
5140,2,9.0,4,191400,52000.0
5141,2,4.0,4,1756300,19500.0
5142,2,9.0,3,36000,0.0
5143,1,9.0,5,267000,8100.0
5144,1,3.0,4,1805000,23900.0
5145,2,3.0,2,984000,50100.0
5146,2,9.0,4,188700,0.0
5147,2,3.0,4,3188200,15800.0
5148,2,9.0,4,2933900,22800.0
5149,1,3.0,4,640900,500.0
5150,2,9.0,3,210400,25200.0
5151,2,9.0,6,175600,11300.0
5152,2,3.0,3,88600,10000.0
5153,2,9.0,3,65300,10600.0
5154,2,3.0,4,847600,56700.0
5155,2,9.0,3,145700,4100.0
5156,1,9.0,5,379600,1200.0
5157,1,3.0,3,52800,3800.0
5158,2,3.0,3,628400,20100.0
5159,2,3.0,3,161100,5200.0
5160,2,3.0,5,1086500,46700.0
5161,2,9.0,3,392900,22000.0
5162,2,3.0,5,204800,22600.0
5163,2,3.0,3,122100,0.0
5164,2,3.0,5,64100,7000.0
5165,2,3.0,4,391900,7600.0
5166,1,4.0,6,4405200,0.0
5167,2,3.0,4,4313000,42800.0
5168,1,9.0,4,7500,4500.0
5169,2,9.0,5,136000,0.0
5170,2,3.0,4,2075600,69700.0
5171,1,13.0,5,101200,3400.0
5172,1,9.0,4,2013400,0.0
5173,1,9.0,5,183300,7800.0
5174,1,3.0,5,2849000,182100.0
5175,1,9.0,3,9700,0.0
5176,2,9.0,4,410100,17500.0
5177,2,3.0,4,246100,31100.0
5178,1,9.0,3,848900,103200.0
5179,2,13.0,3,356100,12800.0
5180,1,9.0,4,142900,32500.0
5181,1,9.0,3,44600,0.0
5182,2,9.0,3,307200,11400.0
5183,1,1.0,3,713200,0.0
5184,1,3.0,3,940000,6200.0
5185,2,3.0,4,2553700,61900.0
5186,1,4.0,6,16346500,40400.0
5187,2,3.0,4,5833000,186600.0
5188,2,3.0,3,99700,20900.0
5189,1,9.0,4,365500,26200.0
5190,1,9.0,4,341000,68900.0
5191,1,9.0,5,634100,24300.0
5192,1,3.0,3,24388300,27500.0
5193,1,9.0,4,774000,131200.0
5194,1,3.0,3,778800,18900.0
5195,1,9.0,4,1308400,0.0
5196,2,9.0,4,573900,0.0
5197,2,3.0,3,427200,0.0
5198,2,9.0,3,231200,24300.0
5199,2,1.0,6,116500,3000.0
5200,1,9.0,3,290900,0.0
5201,1,3.0,5,1419100,209100.0
5202,1,9.0,4,115000,0.0
5203,1,3.0,3,3123400,32000.0
5204,2,3.0,3,995000,59000.0
5205,1,9.0,4,363000,17500.0
5206,2,3.0,3,811000,0.0
5207,1,9.0,3,21900,0.0
5208,2,3.0,4,3394500,64200.0
5209,2,9.0,3,481500,15800.0
5210,1,3.0,3,407300,27400.0
5211,2,9.0,3,111700,8000.0
5212,2,9.0,5,28300,6900.0
5213,1,9.0,4,26900,1200.0
5214,2,3.0,2,57700,5000.0
5215,2,3.0,4,212800,3000.0
5216,2,9.0,5,845900,33800.0
5217,1,3.0,4,5400,0.0
5218,2,7.0,4,1113300,44900.0
5219,1,3.0,4,274800,0.0
5220,2,9.0,6,370700,6100.0
5221,1,9.0,3,889500,65100.0
5222,1,9.0,5,12000,0.0
5223,2,3.0,3,265900,67000.0
5224,1,9.0,3,118100,12500.0
5225,1,12.0,3,130800,0.0
5226,2,3.0,3,132200,0.0
5227,2,9.0,3,372200,2900.0
5228,2,9.0,5,393900,39400.0
5229,1,4.0,6,16777800,783100.0
5230,1,9.0,5,286500,26400.0
5231,2,9.0,4,918700,33700.0
5232,2,9.0,3,564600,0.0
5233,2,7.0,4,1235800,119000.0
5234,1,3.0,4,63800,57300.0
5235,1,9.0,4,308400,5300.0
5236,2,3.0,4,335200,9500.0
5237,2,3.0,3,427300,77000.0
5238,1,9.0,4,128600,24800.0
5239,1,3.0,4,937100,21600.0
5240,1,9.0,5,270200,14400.0
5241,1,4.0,4,131600,2200.0
5242,1,9.0,5,550800,0.0
5243,2,3.0,3,3753900,33200.0
5244,1,3.0,3,490300,20700.0
5245,2,9.0,5,479600,23500.0
5246,1,4.0,5,3125400,8200.0
5247,2,4.0,3,10259300,35700.0
5248,2,3.0,2,106400,0.0
5249,2,9.0,4,284000,0.0
5250,2,3.0,4,140700,10000.0
5251,2,9.0,3,287000,0.0
5252,1,9.0,4,372700,26000.0
5253,1,9.0,4,711500,28600.0
5254,2,3.0,4,626700,30400.0
5255,1,3.0,5,2000,0.0
5256,1,9.0,3,2349300,7000.0
5257,2,9.0,3,636300,4300.0
5258,1,4.0,4,13300,2000.0
5259,2,9.0,3,39700,0.0
5260,2,9.0,4,146000,24300.0
5261,1,3.0,3,71100,0.0
5262,1,9.0,4,272000,0.0
5263,1,9.0,5,342700,20500.0
5264,1,9.0,4,1311200,27600.0
5265,1,3.0,3,654500,52300.0
5266,1,9.0,4,1691500,5100.0
5267,2,3.0,3,576800,20000.0
5268,2,9.0,4,3430500,0.0
5269,1,3.0,3,905400,17100.0
5270,1,3.0,5,314700,4400.0
5271,2,3.0,4,668000,9900.0
5272,1,3.0,5,21800,30000.0
5273,1,4.0,4,23181100,595800.0
5274,2,3.0,4,727600,30200.0
5275,1,13.0,5,529000,5000.0
5276,1,9.0,5,390000,107100.0
5277,2,3.0,4,327900,0.0
5278,2,9.0,4,930500,27700.0
5279,1,9.0,5,340100,0.0
5280,2,3.0,4,191600,9800.0
5281,2,3.0,4,412900,0.0
5282,1,3.0,3,530900,0.0
5283,2,3.0,4,79000,0.0
5284,1,3.0,2,96200,25700.0
5285,1,3.0,4,1498800,78200.0
5286,2,9.0,3,635800,40500.0
5287,1,3.0,5,2119700,34100.0
5288,1,9.0,4,32400,6000.0
5289,1,9.0,4,357600,0.0
5290,1,3.0,3,47500,2000.0
5291,1,9.0,3,231000,0.0
5292,1,9.0,3,54000,7200.0
5293,2,9.0,4,423800,43200.0
5294,2,3.0,4,96900,4400.0
5295,1,9.0,4,18400,0.0
5296,1,3.0,3,1485000,9700.0
5297,2,3.0,4,23600,0.0
5298,2,3.0,3,2024400,111500.0
5299,2,3.0,4,648500,78800.0
5300,2,3.0,5,1758400,0.0
5301,1,9.0,6,1021400,0.0
5302,1,2.0,5,1491200,0.0
5303,1,4.0,4,2392800,112600.0
5304,1,3.0,4,5770400,35500.0
5305,2,9.0,3,159900,11700.0
5306,1,3.0,3,23012800,381000.0
5307,2,3.0,3,1876100,184000.0
5308,2,3.0,3,210200,0.0
5309,2,9.0,3,370500,41100.0
5310,2,3.0,3,666000,0.0
5311,2,9.0,4,513100,15100.0
5312,1,3.0,4,152200,32000.0
5313,2,3.0,3,65200,0.0
5314,1,9.0,3,6000,0.0
5315,2,9.0,3,973100,21900.0
5316,2,9.0,3,281400,10000.0
5317,2,3.0,3,3696900,41000.0
5318,2,3.0,4,197400,51400.0
5319,2,3.0,3,511100,32500.0
5320,1,9.0,4,2290500,13000.0
5321,2,3.0,4,160500,0.0
5322,1,9.0,5,1052600,22100.0
5323,1,3.0,4,237900,17500.0
5324,2,9.0,3,1460100,12500.0
5325,2,9.0,3,397400,11400.0
5326,2,4.0,5,4394700,36900.0
5327,2,9.0,3,498300,0.0
5328,2,3.0,4,184800,33200.0
5329,1,4.0,5,2849500,112900.0
5330,1,3.0,3,1418800,88900.0
5331,1,9.0,4,1310500,104500.0
5332,2,9.0,5,480700,0.0
5333,1,3.0,5,665400,3600.0
5334,2,9.0,3,418700,23000.0
5335,2,3.0,3,498900,53900.0
5336,1,3.0,6,1108600,0.0
5337,1,9.0,4,4798600,149600.0
5338,2,9.0,3,180400,62700.0
5339,1,9.0,3,4083800,229400.0
5340,2,9.0,4,110000,10800.0
5341,1,9.0,3,264700,0.0
5342,2,3.0,4,36600,0.0
5343,1,3.0,4,1493100,47500.0
5344,1,3.0,5,667800,4700.0
5345,2,3.0,3,398400,14000.0
5346,1,9.0,4,62100,0.0
5347,2,9.0,4,1291900,65200.0
5348,1,1.0,4,23200,54300.0
5349,2,9.0,3,165000,31300.0
5350,2,9.0,4,262400,20000.0
5351,1,3.0,3,78700,19200.0
5352,2,9.0,4,1064900,47100.0
5353,1,9.0,3,184400,27100.0
5354,1,3.0,4,25715200,412200.0
5355,1,3.0,4,107800,38300.0
5356,2,3.0,4,102300,6500.0
5357,2,9.0,4,547500,52500.0
5358,2,3.0,2,83800,0.0
5359,2,3.0,3,240000,0.0
5360,1,3.0,4,26100,10800.0
5361,1,9.0,4,34200,3000.0
5362,1,3.0,4,2220500,79800.0
5363,1,9.0,3,435300,22400.0
5364,2,9.0,3,251500,12000.0
5365,1,9.0,3,117600,0.0
5366,2,9.0,3,2981000,290500.0
5367,2,3.0,3,143100,5900.0
5368,1,9.0,4,595100,0.0
5369,2,9.0,2,74400,20000.0
5370,1,9.0,4,86200,20000.0
5371,2,3.0,4,1176000,64000.0
5372,2,9.0,4,205800,1400.0
5373,1,9.0,3,1399700,125100.0
5374,2,9.0,3,914700,20000.0
5375,2,3.0,3,96400,2300.0
5376,1,3.0,3,4712500,68000.0
5377,2,9.0,4,389100,52300.0
5378,2,3.0,3,3245800,10400.0
5379,1,3.0,4,4196400,317500.0
5380,2,3.0,4,75500,1800.0
5381,2,3.0,3,1700600,0.0
5382,2,9.0,3,86400,7100.0
5383,2,3.0,4,1516400,0.0
5384,2,9.0,4,228200,4900.0
5385,2,12.0,4,113500,3600.0
5386,2,3.0,5,77200,20600.0
5387,2,3.0,3,956700,95000.0
5388,2,3.0,3,249200,0.0
5389,2,9.0,3,710300,5500.0
5390,2,3.0,4,101800,0.0
5391,1,3.0,3,1810700,200800.0
5392,1,3.0,4,457600,0.0
5393,1,3.0,4,5744100,795700.0
5394,1,9.0,3,1203900,39800.0
5395,1,9.0,3,1712800,27700.0
5396,2,9.0,3,322400,0.0
5397,1,3.0,5,87800,16200.0
5398,2,3.0,5,180000,10500.0
5399,1,3.0,3,633000,23800.0
5400,2,3.0,4,1910400,56900.0
5401,1,9.0,3,207400,9200.0
5402,1,9.0,3,505900,31800.0
5403,1,3.0,3,522600,0.0
5404,2,3.0,3,617200,60300.0
5405,1,3.0,3,95500,2000.0
5406,2,3.0,3,232400,71500.0
5407,2,3.0,3,111200,1100.0
5408,2,3.0,5,7206700,359700.0
5409,1,3.0,4,718400,594100.0
5410,1,9.0,3,245300,2000.0
5411,1,3.0,4,978600,20500.0
5412,2,9.0,4,129700,18700.0
5413,2,9.0,3,315000,13000.0
5414,2,9.0,4,750600,134700.0
5415,1,9.0,4,106000,13000.0
5416,1,3.0,4,14099600,290000.0
5417,2,3.0,4,150400,16300.0
5418,1,3.0,3,410400,0.0
5419,1,3.0,3,591800,21400.0
5420,1,9.0,4,142200,0.0
5421,2,3.0,3,100,0.0
5422,2,3.0,5,1275300,34300.0
5423,1,9.0,4,9657200,0.0
5424,1,3.0,3,1986300,10900.0
5425,1,3.0,4,349500,17700.0
5426,2,3.0,6,400,0.0
5427,2,3.0,4,504300,48200.0
5428,1,4.0,5,1417400,141700.0
5429,2,3.0,3,143800,6600.0
5430,2,3.0,4,8000,8000.0
5431,2,3.0,4,573900,27000.0
5432,2,9.0,3,1345900,0.0
5433,2,3.0,4,1873600,67200.0
5434,2,3.0,4,1874700,16000.0
5435,2,9.0,3,270200,32000.0
5436,2,1.0,4,1618500,71200.0
5437,1,3.0,4,71400,6000.0
5438,1,9.0,5,1703500,58800.0
5439,2,9.0,4,320800,27300.0
5440,2,3.0,4,1628100,133500.0
5441,1,3.0,3,78600,3300.0
5442,2,9.0,4,21200,1000.0
5443,1,3.0,3,922700,115400.0
5444,2,3.0,3,963500,33800.0
5445,2,3.0,3,167400,0.0
5446,2,9.0,2,70300,18000.0
5447,1,2.0,4,7600,0.0
5448,2,9.0,3,33500,10000.0
5449,1,9.0,3,188600,8000.0
5450,1,9.0,4,73800,3000.0
5451,2,3.0,4,2340300,49700.0
5452,2,3.0,4,954500,57000.0
5453,2,3.0,4,11748300,508400.0
5454,2,3.0,3,603300,16500.0
5455,2,3.0,3,140500,25700.0
5456,1,9.0,3,371100,11800.0
5457,2,9.0,3,1018200,27300.0
5458,1,3.0,5,73100,27000.0
5459,2,3.0,4,14800,0.0
5460,1,9.0,4,40400,0.0
5461,2,3.0,3,881400,33000.0
5462,1,1.0,3,1080600,0.0
5463,2,4.0,5,144156500,932800.0
5464,1,9.0,4,449800,68300.0
5465,2,3.0,4,2699100,51100.0
5466,2,9.0,3,961200,46900.0
5467,1,9.0,4,278400,10300.0
5468,2,3.0,4,1853800,50200.0
5469,2,9.0,3,7565000,44600.0
5470,1,3.0,3,577200,52700.0
5471,2,9.0,4,361200,21700.0
5472,2,3.0,4,2118400,18200.0
5473,1,9.0,4,46100,0.0
5474,1,3.0,3,108300,23800.0
5475,1,9.0,5,249300,0.0
5476,1,9.0,3,819800,42000.0
5477,1,3.0,3,9700,8000.0
5478,1,7.0,3,266800,29900.0
5479,2,4.0,4,21609800,108900.0
5480,1,9.0,3,637400,0.0
5481,2,3.0,3,368500,0.0
5482,2,9.0,4,507200,47000.0
5483,2,9.0,5,577600,1800.0
5484,1,3.0,2,16400,400.0
5485,2,9.0,4,822000,15100.0
5486,2,9.0,3,6218900,44700.0
5487,1,9.0,3,999600,157300.0
5488,2,9.0,3,321800,11600.0
5489,2,9.0,3,1794100,5200.0
5490,1,9.0,3,534200,19400.0
5491,2,9.0,4,1811800,208300.0
5492,1,9.0,3,1469400,16000.0
5493,1,9.0,4,1044800,52800.0
5494,1,3.0,5,460900,108300.0
5495,1,3.0,4,195300,28400.0
5496,2,3.0,4,68800,1000.0
5497,2,3.0,3,102900,19800.0
5498,1,9.0,5,28500,0.0
5499,1,4.0,4,780700,34400.0
5500,1,3.0,3,212600,0.0
5501,1,9.0,5,93800,0.0
5502,1,9.0,3,73900,3900.0
5503,2,9.0,4,122200,5000.0
5504,1,9.0,4,461400,26800.0
5505,1,9.0,4,692400,8300.0
5506,1,9.0,4,992900,39900.0
5507,2,3.0,3,784600,108300.0
5508,1,9.0,4,47300,6500.0
5509,1,3.0,4,1259700,0.0
5510,1,3.0,3,91500,14000.0
5511,1,9.0,5,24600,0.0
5512,1,3.0,3,212200,4400.0
5513,2,9.0,3,109600,9900.0
5514,2,9.0,3,804700,63100.0
5515,1,3.0,3,375000,1400.0
5516,2,3.0,4,1537900,26000.0
5517,2,3.0,3,169400,19500.0
5518,1,3.0,4,526200,162200.0
5519,2,3.0,3,986200,51600.0
5520,1,3.0,2,75700,4300.0
5521,1,9.0,5,1136100,31500.0
5522,2,9.0,3,426600,5200.0
5523,1,7.0,4,4513900,76200.0
5524,2,3.0,4,532400,2500.0
5525,2,3.0,4,1262600,45900.0
5526,2,3.0,5,1423900,84200.0
5527,1,9.0,3,1001700,9000.0
5528,1,9.0,4,171700,67000.0
5529,2,9.0,5,226100,34800.0
5530,1,3.0,3,3304800,18000.0
5531,1,9.0,2,395300,26800.0
5532,2,3.0,5,357700,4600.0
5533,2,3.0,3,1109200,144300.0
5534,2,9.0,4,37200,7400.0
5535,2,3.0,4,127500,15000.0
5536,2,9.0,4,1270900,25900.0
5537,2,3.0,6,2921300,128300.0
5538,1,3.0,4,219000,3000.0
5539,2,9.0,3,200800,7100.0
5540,1,9.0,3,2381500,64100.0
5541,1,3.0,3,1241300,83700.0
5542,1,3.0,5,1466200,114100.0
5543,1,3.0,5,1618200,132400.0
5544,2,9.0,3,234200,24600.0
5545,1,9.0,4,794800,0.0
5546,2,9.0,6,679700,203000.0
5547,2,3.0,4,2133100,38300.0
5548,1,9.0,3,1069200,0.0
5549,2,9.0,3,174000,2300.0
5550,2,9.0,4,360700,6300.0
5551,2,3.0,2,746400,4500.0
5552,1,3.0,3,147800,0.0
5553,2,9.0,4,364100,10700.0
5554,1,3.0,4,180000,20000.0
5555,1,9.0,5,332100,10300.0
5556,1,9.0,4,457800,21900.0
5557,2,9.0,3,298100,11900.0
5558,2,9.0,3,348800,47800.0
5559,1,9.0,3,2304100,62900.0
5560,1,9.0,4,20700,11000.0
5561,2,3.0,5,1641300,98700.0
5562,2,1.0,3,200800,0.0
5563,2,3.0,4,200700,10900.0
5564,2,3.0,4,23300,0.0
